Unnamed: 0;val_ids;val_gt_size;dumbpredwtags;dumbpredwtags2;dumbprednotags2;m8;dumbpredwtags3;dumbpredwtags4;dumbpredwtags5;dumbpredwtags6;m6;m4;m2;dumbprednotags3;dumbpredselect2
429;Subj_3_26.png;[64665, 871];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63968.2, 1567.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64142.4, 1393.6000000000001];[64316.6, 1219.3999999999999];[64490.8, 1045.2];[63754, 1782];[63754, 1782]
337;Subj_3_27.png;[64896, 640];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64384.0, 1152.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64512.0, 1024.0];[64640.0, 896.0];[64768.0, 768.0];[63754, 1782];[63754, 1782]
420;Subj_3_28.png;[65245, 291];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65012.2, 523.8000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65070.4, 465.6];[65128.6, 407.4];[65186.8, 349.2];[63754, 1782];[63754, 1782]
345;Subj_3_29.png;[65451, 85];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65383.0, 153.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65400.0, 136.0];[65417.0, 118.99999999999999];[65434.0, 102.0];[63754, 1782];[0,0]
78;Subj_3_3.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
383;Subj_3_30.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
254;Subj_3_31.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
184;Subj_3_32.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
96;Subj_3_33.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
92;Subj_3_34.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
198;Subj_3_35.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
72;Subj_3_4.png;[65448, 88];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65377.6, 158.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65395.2, 140.8];[65412.8, 123.19999999999999];[65430.4, 105.6];[63754, 1782];[0,0]
219;Subj_3_5.png;[65055, 481];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64670.2, 865.8000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64766.4, 769.6];[64862.6, 673.4];[64958.8, 577.1999999999999];[63754, 1782];[63754, 1782]
268;Subj_3_6.png;[64890, 646];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64373.2, 1162.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64502.4, 1033.6000000000001];[64631.6, 904.4];[64760.8, 775.1999999999999];[63754, 1782];[63754, 1782]
378;Subj_3_7.png;[64657, 879];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63953.8, 1582.2];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64129.6, 1406.4];[64305.4, 1230.6];[64481.2, 1054.8];[63754, 1782];[63754, 1782]
290;Subj_3_8.png;[64584, 952];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63822.4, 1713.6000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64012.8, 1523.2];[64203.2, 1332.8];[64393.6, 1142.3999999999999];[63754, 1782];[63754, 1782]
356;Subj_3_9.png;[64445, 1091];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63572.2, 1963.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63790.4, 1745.6000000000001];[64008.6, 1527.3999999999999];[64226.8, 1309.2];[63754, 1782];[63754, 1782]
61;Subj_4_0.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
222;Subj_4_1.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
293;Subj_4_10.png;[64013, 1523];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62794.6, 2741.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63099.2, 2436.8];[63403.8, 2132.2];[63708.4, 1827.6];[63754, 1782];[63754, 1782]
461;Subj_4_11.png;[64042, 1494];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62846.8, 2689.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63145.6, 2390.4];[63444.4, 2091.6];[63743.2, 1792.8];[63754, 1782];[63754, 1782]
44;Subj_4_12.png;[63872, 1664];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62540.8, 2995.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62873.6, 2662.4];[63206.4, 2329.6];[63539.2, 1996.8];[63754, 1782];[63754, 1782]
121;Subj_4_13.png;[63876, 1660];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62548.0, 2988.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62880.0, 2656.0];[63212.0, 2324.0];[63544.0, 1992.0];[63754, 1782];[63754, 1782]
118;Subj_4_14.png;[63801, 1735];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62413.0, 3123.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62760.0, 2776.0];[63107.0, 2429.0];[63454.0, 2082.0];[63754, 1782];[63754, 1782]
54;Subj_4_15.png;[63735, 1801];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62294.2, 3241.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62654.4, 2881.6000000000004];[63014.6, 2521.3999999999996];[63374.8, 2161.2];[63754, 1782];[63754, 1782]
458;Subj_4_16.png;[63709, 1827];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62247.4, 3288.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62612.8, 2923.2000000000003];[62978.2, 2557.7999999999997];[63343.6, 2192.4];[63754, 1782];[63754, 1782]
302;Subj_4_17.png;[63611, 1925];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62071.0, 3465.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62456.0, 3080.0];[62841.0, 2695.0];[63226.0, 2310.0];[63754, 1782];[63754, 1782]
450;Subj_4_18.png;[63563, 1973];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61984.6, 3551.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62379.2, 3156.8];[62773.8, 2762.2];[63168.4, 2367.6];[63754, 1782];[63754, 1782]
310;Subj_4_19.png;[63552, 1984];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61964.8, 3571.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62361.6, 3174.4];[62758.4, 2777.6];[63155.2, 2380.7999999999997];[63754, 1782];[63754, 1782]
284;Subj_4_2.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
2;Subj_4_20.png;[63652, 1884];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62144.8, 3391.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62521.6, 3014.4];[62898.4, 2637.6];[63275.2, 2260.7999999999997];[63754, 1782];[63754, 1782]
169;Subj_4_21.png;[63642, 1894];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62126.8, 3409.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62505.6, 3030.4];[62884.4, 2651.6];[63263.2, 2272.7999999999997];[63754, 1782];[63754, 1782]
344;Subj_4_22.png;[63749, 1787];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62319.4, 3216.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62676.8, 2859.2000000000003];[63034.2, 2501.7999999999997];[63391.6, 2144.4];[63754, 1782];[63754, 1782]
421;Subj_4_23.png;[63774, 1762];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62364.4, 3171.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62716.8, 2819.2000000000003];[63069.2, 2466.7999999999997];[63421.6, 2114.4];[63754, 1782];[63754, 1782]
412;Subj_4_24.png;[63851, 1685];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62503.0, 3033.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62840.0, 2696.0];[63177.0, 2359.0];[63514.0, 2022.0];[63754, 1782];[63754, 1782]
347;Subj_4_25.png;[63925, 1611];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62636.2, 2899.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62958.4, 2577.6000000000004];[63280.6, 2255.3999999999996];[63602.8, 1933.1999999999998];[63754, 1782];[63754, 1782]
164;Subj_4_26.png;[64116, 1420];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62980.0, 2556.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63264.0, 2272.0];[63548.0, 1987.9999999999998];[63832.0, 1704.0];[63754, 1782];[63754, 1782]
5;Subj_4_27.png;[64317, 1219];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63341.8, 2194.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63585.6, 1950.4];[63829.4, 1706.6];[64073.2, 1462.8];[63754, 1782];[63754, 1782]
153;Subj_4_28.png;[64516, 1020];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63700.0, 1836.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63904.0, 1632.0];[64108.0, 1428.0];[64312.0, 1224.0];[63754, 1782];[63754, 1782]
11;Subj_4_29.png;[64709, 827];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64047.4, 1488.6000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64212.8, 1323.2];[64378.2, 1157.8];[64543.6, 992.4];[63754, 1782];[63754, 1782]
350;Subj_4_3.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
176;Subj_4_30.png;[64926, 610];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64438.0, 1098.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64560.0, 976.0];[64682.0, 854.0];[64804.0, 732.0];[63754, 1782];[63754, 1782]
112;Subj_4_31.png;[65088, 448];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64729.6, 806.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64819.2, 716.8000000000001];[64908.8, 627.1999999999999];[64998.4, 537.6];[63754, 1782];[63754, 1782]
403;Subj_4_32.png;[65266, 270];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65050.0, 486.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65104.0, 432.0];[65158.0, 378.0];[65212.0, 324.0];[63754, 1782];[63754, 1782]
241;Subj_4_33.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
232;Subj_4_34.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
406;Subj_4_35.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
360;Subj_4_4.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
281;Subj_4_5.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
230;Subj_4_6.png;[64983, 553];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64540.6, 995.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64651.2, 884.8000000000001];[64761.8, 774.1999999999999];[64872.4, 663.6];[63754, 1782];[63754, 1782]
59;Subj_4_7.png;[64726, 810];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64078.0, 1458.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64240.0, 1296.0];[64402.0, 1134.0];[64564.0, 972.0];[63754, 1782];[63754, 1782]
207;Subj_4_8.png;[64476, 1060];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63628.0, 1908.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63840.0, 1696.0];[64052.0, 1484.0];[64264.0, 1272.0];[63754, 1782];[63754, 1782]
80;Subj_4_9.png;[64268, 1268];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63253.6, 2282.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63507.2, 2028.8000000000002];[63760.8, 1775.1999999999998];[64014.4, 1521.6];[63754, 1782];[63754, 1782]
90;Subj_5_0.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
59;Subj_5_1.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
21;Subj_5_10.png;[64020, 1516];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62807.2, 2728.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63110.4, 2425.6];[63413.6, 2122.4];[63716.8, 1819.2];[63754, 1782];[63754, 1782]
46;Subj_5_11.png;[63885, 1651];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62564.2, 2971.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62894.4, 2641.6000000000004];[63224.6, 2311.3999999999996];[63554.8, 1981.1999999999998];[63754, 1782];[63754, 1782]
62;Subj_5_12.png;[63791, 1745];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62395.0, 3141.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62744.0, 2792.0];[63093.0, 2443.0];[63442.0, 2094.0];[63754, 1782];[63754, 1782]
85;Subj_5_13.png;[63647, 1889];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62135.8, 3400.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62513.6, 3022.4];[62891.4, 2644.6];[63269.2, 2266.7999999999997];[63754, 1782];[63754, 1782]
87;Subj_5_14.png;[63644, 1892];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62130.4, 3405.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62508.8, 3027.2000000000003];[62887.2, 2648.7999999999997];[63265.6, 2270.4];[63754, 1782];[63754, 1782]
60;Subj_5_15.png;[63720, 1816];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62267.2, 3268.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62630.4, 2905.6000000000004];[62993.6, 2542.3999999999996];[63356.8, 2179.2];[63754, 1782];[63754, 1782]
48;Subj_5_16.png;[63598, 1938];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62047.6, 3488.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62435.2, 3100.8];[62822.8, 2713.2];[63210.4, 2325.6];[63754, 1782];[63754, 1782]
19;Subj_5_17.png;[63711, 1825];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62251.0, 3285.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62616.0, 2920.0];[62981.0, 2555.0];[63346.0, 2190.0];[63754, 1782];[63754, 1782]
51;Subj_5_18.png;[63489, 2047];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61851.4, 3684.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62260.8, 3275.2000000000003];[62670.2, 2865.7999999999997];[63079.6, 2456.4];[63754, 1782];[63754, 1782]
17;Subj_5_19.png;[63473, 2063];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61822.6, 3713.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62235.2, 3300.8];[62647.8, 2888.2];[63060.4, 2475.6];[63754, 1782];[63754, 1782]
43;Subj_5_2.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
58;Subj_5_20.png;[63526, 2010];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61918.0, 3618.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62320.0, 3216.0];[62722.0, 2814.0];[63124.0, 2412.0];[63754, 1782];[63754, 1782]
89;Subj_5_21.png;[63597, 1939];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62045.8, 3490.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62433.6, 3102.4];[62821.4, 2714.6];[63209.2, 2326.7999999999997];[63754, 1782];[63754, 1782]
25;Subj_5_22.png;[63659, 1877];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62157.4, 3378.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62532.8, 3003.2000000000003];[62908.2, 2627.7999999999997];[63283.6, 2252.4];[63754, 1782];[63754, 1782]
42;Subj_5_23.png;[63802, 1734];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62414.8, 3121.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62761.6, 2774.4];[63108.4, 2427.6];[63455.2, 2080.7999999999997];[63754, 1782];[63754, 1782]
44;Subj_5_24.png;[63938, 1598];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62659.6, 2876.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62979.2, 2556.8];[63298.8, 2237.2];[63618.4, 1917.6];[63754, 1782];[63754, 1782]
23;Subj_5_25.png;[64052, 1484];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62864.8, 2671.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63161.6, 2374.4];[63458.4, 2077.6];[63755.2, 1780.8];[63754, 1782];[63754, 1782]
91;Subj_5_26.png;[64304, 1232];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63318.4, 2217.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63564.8, 1971.2];[63811.2, 1724.8];[64057.6, 1478.3999999999999];[63754, 1782];[63754, 1782]
56;Subj_5_27.png;[64465, 1071];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63608.2, 1927.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63822.4, 1713.6000000000001];[64036.6, 1499.3999999999999];[64250.8, 1285.2];[63754, 1782];[63754, 1782]
93;Subj_5_28.png;[64682, 854];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63998.8, 1537.2];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64169.6, 1366.4];[64340.4, 1195.6];[64511.2, 1024.8];[63754, 1782];[63754, 1782]
54;Subj_5_29.png;[64870, 666];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64337.2, 1198.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64470.4, 1065.6000000000001];[64603.6, 932.4];[64736.8, 799.1999999999999];[63754, 1782];[63754, 1782]
26;Subj_5_3.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
103;Subj_5_30.png;[65061, 475];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64681.0, 855.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64776.0, 760.0];[64871.0, 665.0];[64966.0, 570.0];[63754, 1782];[63754, 1782]
75;Subj_5_31.png;[65333, 203];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65170.6, 365.40000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65211.2, 324.8];[65251.8, 284.2];[65292.4, 243.6];[63754, 1782];[0,0]
38;Subj_5_32.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
5;Subj_5_33.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
7;Subj_5_34.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
34;Subj_5_35.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
24;Subj_5_4.png;[65423, 113];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65332.6, 203.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65355.2, 180.8];[65377.8, 158.2];[65400.4, 135.6];[63754, 1782];[0,0]
45;Subj_5_5.png;[65238, 298];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64999.6, 536.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65059.2, 476.8];[65118.8, 417.2];[65178.4, 357.59999999999997];[63754, 1782];[63754, 1782]
57;Subj_5_6.png;[64813, 723];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64234.6, 1301.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64379.2, 1156.8];[64523.8, 1012.1999999999999];[64668.4, 867.6];[63754, 1782];[63754, 1782]
92;Subj_5_7.png;[64428, 1108];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63541.6, 1994.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63763.2, 1772.8000000000002];[63984.8, 1551.1999999999998];[64206.4, 1329.6];[63754, 1782];[63754, 1782]
