Unnamed: 0,val_ids,val_diff,val_squared_diff,val_gt_size,val_pred_size,reldiff,reldiffsim,predsizewtags,dumbpredwtags,dumbpredwtags2
798,Case02_49.nii,"[147456.40625, 0.05222122371196747]",33211996.0,"[147456.0, 0.0]","[0.41130900382995605, 0.05222122371196747]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
213,Case02_5.nii,"[147456.4375, 0.030135182663798332]",55733288.0,"[147456.0, 0.0]","[0.4385730028152466, 0.030135182663798332]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
529,Case02_50.nii,"[147456.421875, 0.041486721485853195]",3295933.5,"[147456.0, 0.0]","[0.4248557984828949, 0.041486721485853195]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
640,Case02_51.nii,"[147456.421875, 0.043411772698163986]",3562901.5,"[147456.0, 0.0]","[0.4245493412017822, 0.043411772698163986]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
125,Case02_52.nii,"[147456.421875, 0.03867204859852791]",0.0034,"[147456.0, 0.0]","[0.42434999346733093, 0.03867204859852791]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
408,Case02_53.nii,"[147456.421875, 0.03423888236284256]",0.0037,"[147456.0, 0.0]","[0.4243934750556946, 0.03423888236284256]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
720,Case02_6.nii,"[147456.4375, 0.036521755158901215]",0.0046,"[147456.0, 0.0]","[0.43877291679382324, 0.036521755158901215]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
454,Case02_7.nii,"[147456.4375, 0.03673107922077179]",62401736.0,"[147456.0, 0.0]","[0.4327174425125122, 0.03673107922077179]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
712,Case02_8.nii,"[147456.4375, 0.036199700087308884]",186594.9375,"[147456.0, 0.0]","[0.4360046684741974, 0.036199700087308884]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
466,Case02_9.nii,"[147456.4375, 0.035735681653022766]",0.0042,"[147456.0, 0.0]","[0.4377690553665161, 0.035735681653022766]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
548,Case03_0.nii,"[147456.4375, 0.060764431953430176]",13383642.0,"[147456.0, 0.0]","[0.43987423181533813, 0.060764431953430176]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
833,Case03_1.nii,"[147456.421875, 0.05498204380273819]",0.0033,"[147456.0, 0.0]","[0.4244120717048645, 0.05498204380273819]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
287,Case03_10.nii,"[143852.4375, 3603.932861328125]",23650088.0,"[143852.0, 3604.0]","[0.4395085871219635, 0.0671115592122078]",1.0,1.0,"[147455.9328884408, 0.0671115592122078]","[140225, 8000]","[147018.0, 4372.0]"
40,Case03_11.nii,"[143052.4375, 4403.94677734375]",13355187.0,"[143052.0, 4404.0]","[0.43202826380729675, 0.053412359207868576]",1.0,1.0,"[147455.9465876408, 0.053412359207868576]","[140225, 8000]","[147018.0, 4372.0]"
762,Case03_12.nii,"[142380.453125, 5075.923828125]",36318048.0,"[142380.0, 5076.0]","[0.4501163959503174, 0.07632420212030411]",1.0,1.0,"[147455.92367579788, 0.07632420212030411]","[140225, 8000]","[147018.0, 4372.0]"
615,Case03_13.nii,"[142129.453125, 5326.93310546875]",35332676.0,"[142129.0, 5327.0]","[0.44802138209342957, 0.06667565554380417]",1.0,1.0,"[147455.93332434446, 0.06667565554380417]","[140225, 8000]","[147018.0, 4372.0]"
599,Case03_14.nii,"[141956.4375, 5499.9501953125]",21333676.0,"[141956.0, 5500.0]","[0.44289034605026245, 0.049936600029468536]",1.0,1.0,"[147455.95006339997, 0.049936600029468536]","[140225, 8000]","[147018.0, 4372.0]"
771,Case03_15.nii,"[141995.453125, 5460.9482421875]",37107824.0,"[141995.0, 5461.0]","[0.4458002746105194, 0.051854368299245834]",1.0,1.0,"[147455.9481456317, 0.051854368299245834]","[140225, 8000]","[147018.0, 4372.0]"
25,Case03_16.nii,"[141684.453125, 5771.9326171875]",32395756.0,"[141684.0, 5772.0]","[0.4465973675251007, 0.06759367138147354]",1.0,1.0,"[147455.93240632862, 0.06759367138147354]","[140225, 8000]","[147018.0, 4372.0]"
295,Case03_17.nii,"[142015.453125, 5440.9306640625]",7400931.5,"[142015.0, 5441.0]","[0.4483777582645416, 0.06914561241865158]",1.0,1.0,"[147455.93085438758, 0.06914561241865158]","[140225, 8000]","[147018.0, 4372.0]"
11,Case03_18.nii,"[141786.4375, 5669.93994140625]",22813146.0,"[141786.0, 5670.0]","[0.44229501485824585, 0.06012435629963875]",1.0,1.0,"[147455.9398756437, 0.06012435629963875]","[140225, 8000]","[147018.0, 4372.0]"
306,Case03_19.nii,"[142266.4375, 5189.92822265625]",14355750.0,"[142266.0, 5190.0]","[0.4408248960971832, 0.07200006395578384]",1.0,1.0,"[147455.92799993604, 0.07200006395578384]","[140225, 8000]","[147018.0, 4372.0]"
86,Case03_2.nii,"[147456.4375, 0.05689127743244171]",8717231.0,"[147456.0, 0.0]","[0.431163489818573, 0.05689127743244171]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
781,Case03_20.nii,"[142291.453125, 5164.9375]",7075501.5,"[142291.0, 5165.0]","[0.44559454917907715, 0.0626707449555397]",1.0,1.0,"[147455.93732925504, 0.0626707449555397]","[140225, 8000]","[147018.0, 4372.0]"
583,Case03_21.nii,"[142629.453125, 4826.939453125]",5872783.5,"[142629.0, 4827.0]","[0.4498600363731384, 0.06067751720547676]",1.0,1.0,"[147455.9393224828, 0.06067751720547676]","[140225, 8000]","[147018.0, 4372.0]"
250,Case03_22.nii,"[142816.453125, 4639.92529296875]",7185801.0,"[142816.0, 4640.0]","[0.45360326766967773, 0.07458509504795074]",1.0,1.0,"[147455.92541490495, 0.07458509504795074]","[140225, 8000]","[147018.0, 4372.0]"
61,Case03_23.nii,"[143118.453125, 4337.923828125]",11108030.0,"[143118.0, 4338.0]","[0.45133060216903687, 0.07614656537771225]",1.0,1.0,"[147455.92385343462, 0.07614656537771225]","[140225, 8000]","[147018.0, 4372.0]"
52,Case03_24.nii,"[147456.453125, 0.06756795197725296]",11641519.0,"[147456.0, 0.0]","[0.449674129486084, 0.06756795197725296]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
273,Case03_25.nii,"[147456.421875, 0.07405298203229904]",16063741.0,"[147456.0, 0.0]","[0.4241844713687897, 0.07405298203229904]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
576,Case03_26.nii,"[147456.453125, 0.05928175896406174]",49313520.0,"[147456.0, 0.0]","[0.4528343379497528, 0.05928175896406174]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
802,Case03_27.nii,"[147456.453125, 0.07180383801460266]",8987767.0,"[147456.0, 0.0]","[0.4484182596206665, 0.07180383801460266]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
562,Case03_28.nii,"[147456.4375, 0.051598891615867615]",13497213.0,"[147456.0, 0.0]","[0.44517001509666443, 0.051598891615867615]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
819,Case03_29.nii,"[147456.4375, 0.07674473524093628]",15496137.0,"[147456.0, 0.0]","[0.4313673973083496, 0.07674473524093628]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
245,Case03_3.nii,"[147456.4375, 0.06232229620218277]",33439112.0,"[147456.0, 0.0]","[0.4394691288471222, 0.06232229620218277]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
483,Case03_30.nii,"[147456.4375, 0.06699587404727936]",13730490.0,"[147456.0, 0.0]","[0.4443887770175934, 0.06699587404727936]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
681,Case03_31.nii,"[147456.4375, 0.05640742927789688]",12368485.0,"[147456.0, 0.0]","[0.4448014497756958, 0.05640742927789688]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
137,Case03_32.nii,"[147456.46875, 0.05230072885751724]",16834436.0,"[147456.0, 0.0]","[0.46470117568969727, 0.05230072885751724]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
388,Case03_33.nii,"[147456.453125, 0.05065995082259178]",15911848.0,"[147456.0, 0.0]","[0.4513901472091675, 0.05065995082259178]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
378,Case03_34.nii,"[147456.453125, 0.033876530826091766]",18964080.0,"[147456.0, 0.0]","[0.4493786692619324, 0.033876530826091766]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
162,Case03_35.nii,"[147456.453125, 0.06437874585390091]",23876224.0,"[147456.0, 0.0]","[0.44946324825286865, 0.06437874585390091]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
673,Case03_36.nii,"[147456.4375, 0.06499888747930527]",8640451.0,"[147456.0, 0.0]","[0.44223833084106445, 0.06499888747930527]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
506,Case03_37.nii,"[147456.4375, 0.053940579295158386]",19585304.0,"[147456.0, 0.0]","[0.44409820437431335, 0.053940579295158386]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
656,Case03_38.nii,"[147456.453125, 0.05495494604110718]",0.0054,"[147456.0, 0.0]","[0.4462469220161438, 0.05495494604110718]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
518,Case03_39.nii,"[147456.453125, 0.05316714197397232]",14718524.0,"[147456.0, 0.0]","[0.45942893624305725, 0.05316714197397232]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
222,Case03_4.nii,"[147456.453125, 0.058364979922771454]",2856021.25,"[147456.0, 0.0]","[0.4455035328865051, 0.058364979922771454]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
127,Case03_40.nii,"[147456.453125, 0.053189098834991455]",0.0034,"[147456.0, 0.0]","[0.4538887143135071, 0.053189098834991455]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
411,Case03_41.nii,"[147456.453125, 0.05447813868522644]",0.0037,"[147456.0, 0.0]","[0.4510902464389801, 0.05447813868522644]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
93,Case03_5.nii,"[146272.453125, 1183.9375]",3204735.0,"[146272.0, 1184.0]","[0.448727548122406, 0.06246408820152283]",0.9999,0.9999,"[147455.9375359118, 0.06246408820152283]","[140225, 8000]","[147018.0, 4372.0]"
812,Case03_6.nii,"[145744.484375, 1711.91943359375]",2571311.25,"[145744.0, 1712.0]","[0.4873207211494446, 0.08055422455072403]",1.0,1.0,"[147455.91944577545, 0.08055422455072403]","[140225, 8000]","[147018.0, 4372.0]"
556,Case03_7.nii,"[145256.46875, 2199.919921875]",2012670.0,"[145256.0, 2200.0]","[0.4619644582271576, 0.08019547909498215]",1.0,1.0,"[147455.9198045209, 0.08019547909498215]","[140225, 8000]","[147018.0, 4372.0]"
796,Case03_8.nii,"[144513.453125, 2942.93115234375]",33211996.0,"[144513.0, 2943.0]","[0.45516082644462585, 0.06894365698099136]",1.0,1.0,"[147455.93105634302, 0.06894365698099136]","[140225, 8000]","[147018.0, 4372.0]"
570,Case03_9.nii,"[143789.46875, 3666.93408203125]",14526964.0,"[143789.0, 3667.0]","[0.4618300199508667, 0.06592430174350739]",1.0,1.0,"[147455.93407569826, 0.06592430174350739]","[140225, 8000]","[147018.0, 4372.0]"
274,Case04_0.nii,"[147456.5, 0.06722631305456161]",16063741.0,"[147456.0, 0.0]","[0.5053010582923889, 0.06722631305456161]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
53,Case04_1.nii,"[147456.5, 0.07081127911806107]",11641519.0,"[147456.0, 0.0]","[0.5007221102714539, 0.07081127911806107]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
741,Case04_10.nii,"[143334.46875, 4121.94970703125]",8544821.0,"[143334.0, 4122.0]","[0.4740946590900421, 0.05010237544775009]",1.0,1.0,"[147455.94989762455, 0.05010237544775009]","[140225, 8000]","[147018.0, 4372.0]"
630,Case04_11.nii,"[143104.46875, 4351.9345703125]",19646934.0,"[143104.0, 4352.0]","[0.4624605178833008, 0.06545919924974442]",1.0,1.0,"[147455.93454080075, 0.06545919924974442]","[140225, 8000]","[147018.0, 4372.0]"
305,Case04_12.nii,"[142838.453125, 4617.92919921875]",14355750.0,"[142838.0, 4618.0]","[0.45418834686279297, 0.07083410024642944]",1.0,1.0,"[147455.92916589975, 0.07083410024642944]","[140225, 8000]","[147018.0, 4372.0]"
12,Case04_13.nii,"[142828.484375, 4627.94775390625]",9115996.0,"[142828.0, 4628.0]","[0.47735270857810974, 0.05238853394985199]",1.0,1.0,"[147455.94761146605, 0.05238853394985199]","[140225, 8000]","[147018.0, 4372.0]"
6,Case04_14.nii,"[142609.46875, 4846.95556640625]",5873244.5,"[142609.0, 4847.0]","[0.47065240144729614, 0.04429382458329201]",1.0,1.0,"[147455.95570617542, 0.04429382458329201]","[140225, 8000]","[147018.0, 4372.0]"
318,Case04_15.nii,"[141902.46875, 5553.93359375]",7711544.5,"[141902.0, 5554.0]","[0.47014614939689636, 0.06637868285179138]",1.0,1.0,"[147455.93362131715, 0.06637868285179138]","[140225, 8000]","[147018.0, 4372.0]"
624,Case04_16.nii,"[141559.46875, 5896.939453125]",31445940.0,"[141559.0, 5897.0]","[0.4739066958427429, 0.06075191870331764]",1.0,1.0,"[147455.9392480813, 0.06075191870331764]","[140225, 8000]","[147018.0, 4372.0]"
752,Case04_17.nii,"[141485.46875, 5970.93017578125]",41454704.0,"[141485.0, 5971.0]","[0.4721895754337311, 0.06985879689455032]",1.0,1.0,"[147455.9301412031, 0.06985879689455032]","[140225, 8000]","[147018.0, 4372.0]"
614,Case04_18.nii,"[141232.46875, 6223.95263671875]",35332676.0,"[141232.0, 6224.0]","[0.4728928208351135, 0.04757828265428543]",1.0,1.0,"[147455.95242171735, 0.04757828265428543]","[140225, 8000]","[147018.0, 4372.0]"
763,Case04_19.nii,"[141404.46875, 6051.93359375]",36318048.0,"[141404.0, 6052.0]","[0.4612266421318054, 0.06644753366708755]",1.0,1.0,"[147455.93355246633, 0.06644753366708755]","[140225, 8000]","[147018.0, 4372.0]"
801,Case04_2.nii,"[147456.46875, 0.08289934694766998]",8987767.0,"[147456.0, 0.0]","[0.46347129344940186, 0.08289934694766998]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
229,Case04_20.nii,"[141193.46875, 6262.9296875]",17056718.0,"[141193.0, 6263.0]","[0.47234371304512024, 0.07012666016817093]",1.0,1.0,"[147455.92987333983, 0.07012666016817093]","[140225, 8000]","[147018.0, 4372.0]"
100,Case04_21.nii,"[140863.46875, 6592.9365234375]",13823300.0,"[140863.0, 6593.0]","[0.4661085903644562, 0.06364327669143677]",1.0,1.0,"[147455.9363567233, 0.06364327669143677]","[140225, 8000]","[147018.0, 4372.0]"
818,Case04_22.nii,"[140642.46875, 6813.94287109375]",15496137.0,"[140642.0, 6814.0]","[0.47117018699645996, 0.056951746344566345]",1.0,1.0,"[147455.94304825366, 0.056951746344566345]","[140225, 8000]","[147018.0, 4372.0]"
563,Case04_23.nii,"[141228.453125, 6227.935546875]",13497213.0,"[141228.0, 6228.0]","[0.4590184688568115, 0.06427677720785141]",1.0,1.0,"[147455.9357232228, 0.06427677720785141]","[140225, 8000]","[147018.0, 4372.0]"
540,Case04_24.nii,"[141479.453125, 5976.93408203125]",11854608.0,"[141479.0, 5977.0]","[0.4530009329319, 0.06607960909605026]",1.0,1.0,"[147455.9339203909, 0.06607960909605026]","[140225, 8000]","[147018.0, 4372.0]"
825,Case04_25.nii,"[141805.453125, 5650.92578125]",8467605.0,"[141805.0, 5651.0]","[0.44929468631744385, 0.07402188330888748]",1.0,1.0,"[147455.9259781167, 0.07402188330888748]","[140225, 8000]","[147018.0, 4372.0]"
76,Case04_26.nii,"[142012.46875, 5443.93701171875]",12205801.0,"[142012.0, 5444.0]","[0.4730072021484375, 0.06286772340536118]",1.0,1.0,"[147455.9371322766, 0.06286772340536118]","[140225, 8000]","[147018.0, 4372.0]"
235,Case04_27.nii,"[141841.46875, 5614.9287109375]",9808313.0,"[141841.0, 5615.0]","[0.46756938099861145, 0.0713408812880516]",1.0,1.0,"[147455.9286591187, 0.0713408812880516]","[140225, 8000]","[147018.0, 4372.0]"
60,Case04_28.nii,"[142473.46875, 4982.93701171875]",11108030.0,"[142473.0, 4983.0]","[0.4646531343460083, 0.06301134079694748]",1.0,1.0,"[147455.9369886592, 0.06301134079694748]","[140225, 8000]","[147018.0, 4372.0]"
251,Case04_29.nii,"[144770.453125, 2685.944580078125]",7185801.0,"[144770.0, 2686.0]","[0.4535074830055237, 0.05553899332880974]",1.0,1.0,"[147455.94446100667, 0.05553899332880974]","[140225, 8000]","[147018.0, 4372.0]"
575,Case04_3.nii,"[147456.484375, 0.07903283089399338]",37484456.0,"[147456.0, 0.0]","[0.47808730602264404, 0.07903283089399338]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
114,Case04_30.nii,"[145535.453125, 1920.930908203125]",23753776.0,"[145535.0, 1921.0]","[0.4491637349128723, 0.06911932677030563]",1.0,1.0,"[147455.93088067323, 0.06911932677030563]","[140225, 8000]","[147018.0, 4372.0]"
428,Case04_31.nii,"[147456.453125, 0.06583727151155472]",0.0044,"[147456.0, 0.0]","[0.4571531116962433, 0.06583727151155472]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
517,Case04_32.nii,"[147456.453125, 0.04755143076181412]",14718524.0,"[147456.0, 0.0]","[0.45470383763313293, 0.04755143076181412]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
657,Case04_33.nii,"[147456.4375, 0.06263553351163864]",0.0054,"[147456.0, 0.0]","[0.4444914758205414, 0.06263553351163864]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
637,Case04_34.nii,"[147456.4375, 0.04242268577218056]",5931504.5,"[147456.0, 0.0]","[0.4354998767375946, 0.04242268577218056]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
526,Case04_35.nii,"[147456.453125, 0.05954359471797943]",21824480.0,"[147456.0, 0.0]","[0.4538179337978363, 0.05954359471797943]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
405,Case04_36.nii,"[147456.4375, 0.054666563868522644]",33558424.0,"[147456.0, 0.0]","[0.4421744644641876, 0.054666563868522644]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
122,Case04_37.nii,"[147456.46875, 0.05013638734817505]",26360426.0,"[147456.0, 0.0]","[0.46366074681282043, 0.05013638734817505]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
387,Case04_38.nii,"[147456.453125, 0.03891987353563309]",9129296.0,"[147456.0, 0.0]","[0.4603882431983948, 0.03891987353563309]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
138,Case04_39.nii,"[147456.453125, 0.04032716900110245]",16834436.0,"[147456.0, 0.0]","[0.45619338750839233, 0.04032716900110245]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
582,Case04_4.nii,"[147456.484375, 0.07590077817440033]",5872783.5,"[147456.0, 0.0]","[0.47687485814094543, 0.07590077817440033]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
495,Case04_40.nii,"[147456.453125, 0.03689992055296898]",11106433.0,"[147456.0, 0.0]","[0.45977139472961426, 0.03689992055296898]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
663,Case04_41.nii,"[147456.453125, 0.048859573900699615]",5805531.5,"[147456.0, 0.0]","[0.45513278245925903, 0.048859573900699615]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
152,Case04_42.nii,"[147456.46875, 0.03445844352245331]",2385376.5,"[147456.0, 0.0]","[0.46144965291023254, 0.03445844352245331]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
369,Case04_43.nii,"[147456.453125, 0.04588407278060913]",862060.4375,"[147456.0, 0.0]","[0.45742344856262207, 0.04588407278060913]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
395,Case04_44.nii,"[147456.453125, 0.036489542573690414]",12532010.0,"[147456.0, 0.0]","[0.45872262120246887, 0.036489542573690414]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
144,Case04_45.nii,"[147456.453125, 0.05429625138640404]",2768805.75,"[147456.0, 0.0]","[0.45960891246795654, 0.05429625138640404]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
780,Case04_5.nii,"[147456.484375, 0.08575814217329025]",7075501.5,"[147456.0, 0.0]","[0.47666049003601074, 0.08575814217329025]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
62,Case04_6.nii,"[147456.484375, 0.08089417964220047]",11108030.0,"[147456.0, 0.0]","[0.4776366651058197, 0.08089417964220047]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
252,Case04_7.nii,"[144553.46875, 2902.9296875]",28409782.0,"[144553.0, 2903.0]","[0.46809250116348267, 0.07028798758983612]",1.0,1.0,"[147455.9297120124, 0.07028798758983612]","[140225, 8000]","[147018.0, 4372.0]"
77,Case04_8.nii,"[144286.453125, 3169.9365234375]",12205801.0,"[144286.0, 3170.0]","[0.45662713050842285, 0.06355980783700943]",1.0,1.0,"[147455.93644019216, 0.06355980783700943]","[140225, 8000]","[147018.0, 4372.0]"
236,Case04_9.nii,"[143985.46875, 3470.932373046875]",23200928.0,"[143985.0, 3471.0]","[0.46661967039108276, 0.06762074679136276]",1.0,1.0,"[147455.9323792532, 0.06762074679136276]","[140225, 8000]","[147018.0, 4372.0]"
361,Case05_0.nii,"[147456.453125, 0.053567226976156235]",9777934.0,"[147456.0, 0.0]","[0.44773322343826294, 0.053567226976156235]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
173,Case05_1.nii,"[147456.4375, 0.057594556361436844]",6051486.0,"[147456.0, 0.0]","[0.44521254301071167, 0.057594556361436844]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
201,Case05_10.nii,"[145021.421875, 2434.947998046875]",1991281.25,"[145021.0, 2435.0]","[0.41865023970603943, 0.05189420282840729]",1.0,1.0,"[147455.94810579717, 0.05189420282840729]","[140225, 8000]","[147018.0, 4372.0]"
338,Case05_11.nii,"[144549.421875, 2906.94140625]",3399615.75,"[144549.0, 2907.0]","[0.41810160875320435, 0.05862043797969818]",1.0,1.0,"[147455.94137956202, 0.05862043797969818]","[140225, 8000]","[147018.0, 4372.0]"
444,Case05_12.nii,"[143976.453125, 3479.9453125]",3027504.75,"[143976.0, 3480.0]","[0.4466938376426697, 0.05471429601311684]",1.0,1.0,"[147455.945285704, 0.05471429601311684]","[140225, 8000]","[147018.0, 4372.0]"
732,Case05_13.nii,"[143563.4375, 3892.93212890625]",4242284.0,"[143563.0, 3893.0]","[0.44208741188049316, 0.0679655522108078]",1.0,1.0,"[147455.9320344478, 0.0679655522108078]","[140225, 8000]","[147018.0, 4372.0]"
717,Case05_14.nii,"[142923.4375, 4532.93798828125]",60683660.0,"[142923.0, 4533.0]","[0.4342425465583801, 0.06182015687227249]",1.0,1.0,"[147455.93817984313, 0.06182015687227249]","[140225, 8000]","[147018.0, 4372.0]"
